Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2015-11-17;11:00:38;ZPi005;0000;2.5;AFF1FF312FF---1FF-------------;;999.6833;0.203622;;14036.21;-806.424;;749.53;98.27;390;374;22.99;23.49;22.28;23.04;1999.2;0.9;0.8;7;;;;;;;999.70;14085.6;;;;48;;;;;;;;;;;
2015-11-17;11:04:38;MP_020;0001;2.5;AFF1FF312FF---1FF-------------; CO2 Curve;999.9083;0.203622;-7.965316;14030.42;-806.424;-73.69934;749.51;98.25;392;376;22.99;23.45;22.31;23.04;1999.2;0.9;0.9;7;51.68;2.229653;14.94564;149.1842;22.27956;738.5933;991.74;14763.2;;;;48;;;;;;;;;;;
2015-11-17;11:05:38;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;1000.005;0.203622;-7.999212;14031;-806.424;-66.78819;749.53;98.25;393;377;22.99;23.46;22.32;23.03;1999.4;0.8;0.9;7;51.71;2.250763;14.95238;150.5288;22.36078;739.8702;991.80;14770.6;;;;48;;;;;;;;;;;
2015-11-17;11:06:38;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;998.9965;0.203622;-7.995016;14032.65;-806.424;-52.33281;749.51;98.24;393;377;22.99;23.45;22.29;23.02;1999.0;0.8;0.8;7;51.76;2.294738;14.91208;153.8845;22.30634;744.4842;990.80;14786.7;;;;48;;;;;;;;;;;
2015-11-17;11:07:38;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;999.589;0.203622;-7.989768;14036.21;-806.424;-40.5235;749.60;98.24;393;377;22.99;23.44;22.31;23.02;1999.3;0.9;0.9;7;51.80;2.330987;14.88395;156.6108;22.25621;749.4907;991.40;14802.1;;;;48;;;;;;;;;;;
2015-11-17;11:08:38;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;999.4801;0.203622;-8.038965;14034.78;-806.424;-30.53405;749.52;98.24;393;377;22.99;23.43;22.33;23.02;1999.0;0.8;0.9;7;51.84;2.36115;14.86312;158.8597;22.37148;751.3477;991.24;14810.7;;;;47;;;;;;;;;;;
2015-11-17;11:11:43;ZPi005;0000;2.5;AFF1FF312FF---1FF-------------;;799.5457;0.194726;;14031.96;-810.3546;;749.52;98.23;393;377;22.99;23.43;22.32;23.00;1999.0;0.9;0.7;7;;;;;;;799.54;14028.0;;;;48;;;;;;;;;;;
2015-11-17;11:15:43;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;799.7805;0.194726;-8.452795;14038.69;-810.3546;23.70333;749.58;98.23;394;377;22.99;23.42;22.31;23.00;1999.3;0.9;0.8;7;52.04;2.538528;14.77393;171.8248;23.91973;558.4137;791.13;14872.8;;;;48;;;;;;;;;;;
2015-11-17;11:16:43;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;799.4582;0.194726;-8.41186;14028.42;-810.3546;33.91343;749.57;98.23;394;377;22.99;23.40;22.35;23.00;1999.2;0.9;0.9;7;52.05;2.569559;14.74381;174.2805;23.77271;562.4961;790.85;14872.7;;;;48;;;;;;;;;;;
2015-11-17;11:17:43;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;799.5104;0.194726;-8.475294;14041.78;-810.3546;33.75521;749.58;98.23;393;376;22.99;23.41;22.30;23.00;1999.1;0.9;0.8;7;52.09;2.56917;14.7411;174.2861;23.96383;560.8037;790.84;14885.9;;;;48;;;;;;;;;;;
2015-11-17;11:18:43;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;799.535;0.194726;-8.44019;14032.15;-810.3546;42.78131;749.53;98.22;393;376;22.99;23.40;22.26;23.00;1999.5;0.9;1.0;7;52.09;2.596455;14.7409;176.1395;23.835;564.2217;790.90;14885.3;;;;47;;;;;;;;;;;
2015-11-17;11:19:43;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;799.6635;0.194726;-8.495544;14034.08;-810.3546;37.11442;749.62;98.23;393;377;22.99;23.41;22.38;23.00;1999.4;0.9;0.8;7;52.09;2.579517;14.7488;174.8967;24.01738;561.1936;790.97;14881.6;;;;46;;;;;;;;;;;
2015-11-17;11:22:48;ZPi005;0000;2.5;AFF1FF312FF---1FF-------------;;599.8919;0.2047305;;14039.08;-813.8845;;749.24;98.21;393;377;22.98;23.41;22.32;23.00;1999.2;0.9;0.8;7;;;;;;;599.90;14035.6;;;;47;;;;;;;;;;;
2015-11-17;11:26:48;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;599.6389;0.2047305;-7.341997;14038.35;-813.8845;42.97726;749.63;98.21;394;377;22.99;23.41;22.30;23.00;1999.4;1.0;0.8;7;52.11;2.608179;14.74834;176.8456;21.08484;394.7451;592.09;14895.2;;;;46;;;;;;;;;;;
2015-11-17;11:27:48;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;599.3192;0.2047305;-7.369998;14030.35;-813.8845;47.6274;749.63;98.20;394;377;22.99;23.41;22.30;23.00;1999.2;0.9;0.8;7;52.11;2.622315;14.74685;177.822;21.16126;394.7534;591.74;14891.9;;;;44;;;;;;;;;;;
2015-11-17;11:28:48;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;599.6;0.2047305;-7.384663;14028.1;-813.8845;57.86649;749.62;98.21;394;378;22.99;23.42;22.30;23.00;1999.1;0.9;0.8;7;52.12;2.653476;14.75781;179.8014;21.18586;396.8145;592.01;14899.9;;;;44;;;;;;;;;;;
2015-11-17;11:29:48;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;599.6627;0.2047305;-7.347054;14035.59;-813.8845;43.9099;749.65;98.20;394;377;22.99;23.42;22.39;23.00;1999.3;1.0;0.8;7;52.09;2.611054;14.765;176.8408;21.09861;394.6257;592.11;14893.4;;;;44;;;;;;;;;;;
2015-11-17;11:30:48;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;599.6122;0.2047305;-7.371251;14027.63;-813.8845;58.242;749.60;98.19;394;377;22.99;23.42;22.30;22.99;1999.3;0.9;0.8;7;52.12;2.654535;14.76709;179.7602;21.14423;397.148;592.04;14899.8;;;;48;;;;;;;;;;;
2015-11-17;11:33:53;ZPi005;0000;2.5;AFF1FF312FF---1FF-------------;;399.9965;0.1497287;;14037;-819.1752;;749.60;98.18;394;377;22.98;23.45;22.35;23.00;1999.0;0.9;0.7;7;;;;;;;399.94;14031.7;;;;47;;;;;;;;;;;
2015-11-17;11:37:53;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;399.6518;0.1497287;-5.571797;14036.57;-819.1752;99.66952;749.53;98.18;394;377;22.98;23.41;22.37;22.99;1999.1;1.1;0.9;7;52.33;2.796643;14.70137;190.2302;16.05221;254.8531;393.93;14955.4;;;;47;;;;;;;;;;;
2015-11-17;11:38:53;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;399.7896;0.1497287;-5.607713;14028.89;-819.1752;118.9146;749.51;98.17;394;378;22.99;23.41;22.32;22.99;1999.2;0.8;0.8;7;52.36;2.855182;14.68953;194.3685;16.13612;257.0638;394.03;14967.0;;;;44;;;;;;;;;;;
2015-11-17;11:39:53;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;399.813;0.1497287;-5.624093;14034.68;-819.1752;124.5226;749.54;98.17;394;378;22.99;23.40;22.38;22.99;1999.3;0.9;0.8;7;52.40;2.87239;14.65654;195.9801;16.17906;257.802;394.04;14978.4;;;;46;;;;;;;;;;;
2015-11-17;11:40:53;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;399.9065;0.1497287;-5.661317;14033.65;-819.1752;144.8767;749.65;98.17;395;378;22.99;23.42;22.39;22.99;1999.4;0.9;0.7;7;52.47;2.934834;14.67414;200.0005;16.26847;259.7182;394.10;14997.7;;;;46;;;;;;;;;;;
2015-11-17;11:41:53;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;399.4039;0.1497287;-5.692417;14031.54;-819.1752;157.0528;749.63;98.17;395;378;22.99;23.40;22.35;23.00;1999.0;0.8;0.9;7;52.49;2.971838;14.62815;203.1589;16.34818;260.5651;393.56;15007.8;;;;44;;;;;;;;;;;
2015-11-17;11:44:58;ZPi005;0000;2.5;AFF1FF312FF---1FF-------------;;299.5383;0.1689118;;14036.35;-821.7924;;749.63;98.17;395;379;22.99;23.40;22.36;23.00;1999.4;0.5;0.8;7;;;;;;;299.56;14033.7;;;;48;;;;;;;;;;;
2015-11-17;11:48:58;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;300.0917;0.1689118;-4.807579;14032.64;-821.7924;278.2387;749.57;98.17;395;378;22.99;23.36;22.36;23.00;1999.5;0.9;0.9;7;52.93;3.348871;14.43042;232.0703;13.93258;195.932;295.12;15132.7;;;;44;;;;;;;;;;;
2015-11-17;11:49:58;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;299.8316;0.1689118;-4.886693;14028.45;-821.7924;295.9467;749.60;98.17;395;378;22.98;23.35;22.38;22.99;1999.1;0.8;0.8;7;52.99;3.402987;14.39402;236.4167;14.15568;195.861;294.78;15146.2;;;;43;;;;;;;;;;;
2015-11-17;11:50:58;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;299.7435;0.1689118;-4.880696;14031.33;-821.7924;317.2313;749.54;98.16;395;379;22.99;23.35;22.32;23.00;1999.5;0.9;0.8;7;53.05;3.467566;14.36795;241.3403;14.1176;197.9184;294.69;15170.4;;;;44;;;;;;;;;;;
2015-11-17;11:51:58;MP_020;0001;2.5;AFF1FF312FF---1FF-------------;;299.7587;0.1689118;-4.896887;14040.87;-821.7924;330.2658;749.61;98.16;396;379;22.99;23.34;22.33;22.99;1999.4;0.8;0.9;7;53.12;3.507651;14.33049;244.7684;14.15574;198.9552;294.69;15192.9;;;;44;;;;;;;;;;;
