Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;ÁC;ÁC;ÁC;ÁC;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2015-11-11;13:52:46;ZPc020;0;2.5;AFF1FF612FF---1FF-------------;;397.9208;-0.2359523;-0.3173735;14063.92;-126.9974;-129.1483;749.58;98.31;396;380;23;23.05;22.46;23;3.1;0.4;0.7;7;;;;;;;398.19;14053.3;;;;16;;;;;;;;;;;
2015-11-11;14:45:03;ZPi005;0;2.5;AFF1FF612FF---1FF-------------;;1000.1;-0.7316058;;14030.79;-110.7767;;749.57;98.24;396;379;22.98;23.84;22.43;23.05;1999;0.9;0.7;7;;;;;;;999.6;14047;;;;44;;;;;;;;;;;
2015-11-11;14:49:03;MP_020;1;2.5;AFF1FF612FF---1FF-------------; CO2 Curve;999.3146;-0.7316058;-10.81795;14032.89;-110.7767;536.1183;749.49;98.23;395;378;22.98;23.79;22.5;23.03;1999.2;1.1;0.7;7;51.41;1.96827;15.66641;125.6363;28.29155;618.2943;989.23;14679.8;;;;41;;;;;;;;;;;
2015-11-11;14:50:03;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;1000.051;-0.7316058;-10.85808;14030.5;-110.7767;547.8887;749.53;98.23;396;379;22.98;23.8;22.49;23.02;1998.8;1;0.8;7;51.43;2.004196;15.65973;127.984;28.37636;624.3266;989.92;14689.2;;;;40;;;;;;;;;;;
2015-11-11;14:51:03;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;999.89;-0.7316058;-10.90239;14036.9;-110.7767;549.9867;749.57;98.23;396;379;22.98;23.79;22.45;23.02;1999.4;0.8;0.7;7;51.46;2.010713;15.64832;128.4938;28.50491;623.9547;989.72;14697.7;;;;40;;;;;;;;;;;
2015-11-11;14:52:03;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;999.2427;-0.7316058;-10.92427;14030.47;-110.7767;560.4697;749.59;98.23;396;380;22.99;23.79;22.52;23.02;1999.1;1;0.8;7;51.46;2.042667;15.63274;130.666;28.54093;628.5798;989.05;14701.7;;;;41;;;;;;;;;;;
2015-11-11;14:53:03;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;1000.029;-0.7316058;-10.9869;14034.23;-110.7767;564.5903;749.44;98.23;396;380;22.99;23.78;22.54;23.02;1999.4;1;1;7;51.49;2.054808;15.60954;131.6379;28.70903;629.8322;989.77;14709.6;;;;40;;;;;;;;;;;
2015-11-11;14:56:08;ZPi005;0;2.5;AFF1FF612FF---1FF-------------;;799.7676;-0.6241736;;14029.32;-115.1179;;749.63;98.22;396;380;22.99;23.76;22.51;23;1999.2;0.9;0.6;7;;;;;;;799.88;14025;;;;40;;;;;;;;;;;
2015-11-11;15:00:08;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;799.8724;-0.6241736;-11.42357;14029.69;-115.1179;627.2317;749.59;98.22;397;380;22.99;23.74;22.51;23;1999.3;1;0.7;7;51.7;2.259202;15.46619;146.0736;30.59777;447.3866;789.07;14772;;;;40;;;;;;;;;;;
2015-11-11;15:01:08;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;799.6005;-0.6241736;-11.5007;14026.77;-115.1179;632.8994;749.53;98.22;397;380;22.99;23.72;22.48;23;1999.2;0.9;0.8;7;51.7;2.276275;15.43861;147.4404;30.81374;447.8074;788.72;14774.8;;;;40;;;;;;;;;;;
2015-11-11;15:02:08;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;799.6658;-0.6241736;-11.57869;14039.13;-115.1179;641.6487;749.57;98.22;397;380;22.99;23.72;22.49;22.99;1999.4;1.1;0.8;7;51.79;2.303065;15.41783;149.3768;31.02811;449.7786;788.71;14795.9;;;;40;;;;;;;;;;;
2015-11-11;15:03:08;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;799.4794;-0.6241736;-11.64483;14033.62;-115.1179;656.6481;749.56;98.21;397;380;22.99;23.72;22.48;23;1999.5;0.9;0.9;7;51.82;2.348715;15.40615;152.4531;31.19072;454.3603;788.46;14805.4;;;;40;;;;;;;;;;;
2015-11-11;15:04:08;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;799.4762;-0.6241736;-11.73523;14035.08;-115.1179;667.2779;749.63;98.21;397;380;22.99;23.72;22.56;23;1999;1.1;0.7;7;51.84;2.381301;15.39091;154.7213;31.43919;456.4311;788.37;14817.5;;;;40;;;;;;;;;;;
2015-11-11;15:07:13;ZPi005;0;2.5;AFF1FF612FF---1FF-------------;;599.8947;-0.5390498;;14030.67;-117.7737;;749.63;98.21;397;381;22.99;23.69;22.55;23;1999.4;0.7;0.6;7;;;;;;;599.98;14028;;;;40;;;;;;;;;;;
2015-11-11;15:11:13;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;599.3646;-0.5390498;-10.02437;14035;-117.7737;776.8055;749.56;98.21;398;381;22.99;23.68;22.51;23;1999.4;1;0.7;7;52.25;2.72283;15.19944;179.1401;26.83329;345.1229;589.88;14929.6;;;;40;;;;;;;;;;;
2015-11-11;15:12:13;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;599.8665;-0.5390498;-10.11405;14033.6;-117.7737;791.6485;749.58;98.21;397;380;22.99;23.65;22.5;22.99;1999.1;1;0.7;7;52.3;2.768093;15.1356;182.8863;27.07483;348.2657;590.29;14943;;;;42;;;;;;;;;;;
2015-11-11;15:13:13;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;599.3375;-0.5390498;-10.17382;14035.21;-117.7737;809.2147;749.57;98.21;397;380;22.99;23.65;22.49;22.99;1999.3;0.9;0.7;7;52.35;2.821572;15.12456;186.5556;27.22368;350.9581;589.7;14962.2;;;;41;;;;;;;;;;;
2015-11-11;15:14:13;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;599.8071;-0.5390498;-10.25796;14034.6;-117.7737;827.001;749.6;98.21;398;381;22.99;23.65;22.5;23;1999.1;0.9;0.8;7;52.43;2.87591;15.09838;190.4781;27.44434;354.2006;590.09;14979.4;;;;40;;;;;;;;;;;
2015-11-11;15:15:13;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;599.6244;-0.5390498;-10.30561;14034.84;-117.7737;843.4507;749.58;98.21;397;381;22.99;23.64;22.51;22.99;1999.6;1;0.8;7;52.46;2.925921;15.07425;194.1007;27.55726;357.2424;589.86;14996.1;;;;41;;;;;;;;;;;
2015-11-11;15:18:18;ZPi005;0;2.5;AFF1FF612FF---1FF-------------;;399.6714;-0.4550613;;14040.6;-122.8416;;749.46;98.21;397;380;22.99;23.65;22.48;23;1999;1.1;0.7;7;;;;;;;399.76;14035.5;;;;40;;;;;;;;;;;
2015-11-11;15:22:18;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;399.5381;-0.4550613;-7.838437;14032.29;-122.8416;948.118;749.58;98.2;398;381;22.99;23.57;22.54;22.99;1999.4;1.1;0.8;7;52.84;3.260305;14.83868;219.7167;20.85907;236.7749;392.15;15103.3;;;;40;;;;;;;;;;;
2015-11-11;15:23:18;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;399.763;-0.4550613;-7.909448;14031.24;-122.8416;961.617;749.56;98.2;398;381;22.99;23.57;22.55;22.99;1998.7;0.9;0.9;7;52.88;3.301349;14.81929;222.7737;21.05475;237.589;392.31;15115.7;;;;40;;;;;;;;;;;
2015-11-11;15:24:18;MP_020;1;2.5;AFF1FF512FF---1FF-------------;;399.8474;-0.4550613;-7.947994;14038.1;-122.8416;973.0783;749.56;98.21;399;382;22.98;23.55;22.57;22.99;1999.3;1.1;0.8;7;52.97;3.336308;14.76261;225.9972;21.1565;239.0462;392.35;15134;;;;40;;;;;;;;;;;
2015-11-11;15:25:18;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;399.7946;-0.4550613;-7.974852;14025.39;-122.8416;980.368;749.61;98.21;399;382;22.99;23.55;22.52;23;1999.3;1;0.7;7;52.94;3.358739;14.76747;227.4418;21.23022;239.3831;392.27;15128.6;;;;40;;;;;;;;;;;
2015-11-11;15:26:18;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;399.5437;-0.4550613;-7.965982;14034.33;-122.8416;984.5547;749.58;98.2;398;382;22.98;23.53;22.56;22.99;1999.5;1.1;0.8;7;53.01;3.371389;14.71085;229.177;21.19853;240.4774;392.03;15141.7;;;;40;;;;;;;;;;;
2015-11-11;15:29:23;ZPi005;0;2.5;AFF1FF612FF---1FF-------------;;299.5437;-0.3891917;;14035.19;-124.7116;;749.66;98.2;398;382;22.98;23.53;22.56;22.99;1999.4;0.9;0.7;7;;;;;;;299.61;14033.3;;;;40;;;;;;;;;;;
2015-11-11;15:33:23;MP_020;1;2.5;AFF1FF512FF---1FF-------------;;299.4502;-0.3891917;-6.475739;14029.9;-124.7116;1017.966;749.56;98.2;399;382;22.99;23.54;22.56;22.99;1999.5;1;0.7;7;53.09;3.478788;14.69625;236.7127;17.2283;174.4619;293.36;15172.6;;;;40;;;;;;;;;;;
2015-11-11;15:34:23;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;299.6184;-0.3891917;-6.50322;14038.28;-124.7116;1022.821;749.59;98.2;398;382;22.98;23.53;22.55;22.99;1999.3;0.9;0.8;7;53.15;3.493751;14.67876;238.014;17.30651;174.7126;293.5;15185.8;;;;41;;;;;;;;;;;
2015-11-11;15:35:23;MP_020;1;2.5;AFF1FF612FF---1FF-------------;;299.595;-0.3891917;-6.534245;14031.84;-124.7116;1031.277;749.54;98.2;399;382;22.99;23.52;22.52;22.99;1999.5;0.9;0.8;7;53.15;3.519274;14.65249;240.1826;17.39105;175.1386;293.45;15187.8;;;;40;;;;;;;;;;;
