Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm;mV;mV;;mV;mV;mV;mV;;;;;;;;
2015-11-13;14:30:25;ZPi005;0000;2.5;AFF1FF412FF---1FF-------------;;999.9662;-0.9279968;;14039.8;-117.9557;;749.62;97.53;394;378;22.99;23.47;22.58;23.04;1999.2;0.9;0.8;7;;;;;;;999.53;14085.0;;;;40;;;;;;;;;;;
2015-11-13;14:34:25;MP_020;0001;2.5;AFF1FF412FF---1FF-------------; CO2 Curve;999.1772;-0.9279968;-12.01119;14035.48;-117.9557;866.4706;749.50;97.53;394;378;22.99;23.47;22.54;23.03;1999.1;0.9;0.8;7;52.20;2.996332;14.93015;200.69;30.26696;732.783;988.09;15019.9;;;;40;;;;;;;;;;;
2015-11-13;14:35:25;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;999.2889;-0.9279968;-12.0389;14035.72;-117.9557;866.4694;749.48;97.54;394;377;22.99;23.47;22.49;23.02;1999.3;0.9;0.8;7;52.20;2.99622;14.94146;200.5306;30.34865;732.037;988.18;15020.2;;;;40;;;;;;;;;;;
2015-11-13;14:36:25;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;999.8465;-0.9279968;-12.03127;14041.41;-117.9557;866.3254;749.60;97.53;394;377;22.98;23.46;22.60;23.02;1999.1;0.9;0.7;7;52.23;2.996294;14.91556;200.8838;30.32955;733.1803;988.74;15025.7;;;;40;;;;;;;;;;;
2015-11-13;14:37:25;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;998.8255;-0.9279968;-12.0296;14030.21;-117.9557;870.0785;749.52;97.53;394;377;22.99;23.47;22.55;23.02;1999.4;0.9;0.8;7;52.18;3.007371;14.93781;201.3262;30.31304;732.7932;987.72;15018.3;;;;40;;;;;;;;;;;
2015-11-13;14:38:25;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;999.817;-0.9279968;-12.07164;14028.22;-117.9557;881.3112;749.56;97.53;395;378;22.99;23.46;22.55;23.02;1999.1;1.1;0.8;7;52.22;3.041733;14.90547;204.0681;30.40384;736.1973;988.67;15027.5;;;;40;;;;;;;;;;;
2015-11-13;14:41:30;ZPi005;0000;2.5;AFF1FF412FF---1FF-------------;;799.855;-0.8238357;;14031.13;-120.5403;;749.54;97.53;396;380;22.98;23.43;22.59;22.99;1999.6;1.1;0.6;7;;;;;;;799.96;14028.5;;;;40;;;;;;;;;;;
2015-11-13;14:45:30;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;799.6094;-0.8238357;-12.50125;14035;-120.5403;926.5408;749.55;97.52;396;380;22.99;23.41;22.60;23.00;1999.2;0.9;0.7;7;52.39;3.187449;14.76572;215.8682;32.49993;537.7982;787.93;15082.1;;;;40;;;;;;;;;;;
2015-11-13;14:46:30;MP_020;0001;2.5;AFF1FF412FF---1FF-------------;;799.6261;-0.8238357;-12.52894;14037.04;-120.5403;938.2817;749.59;97.53;397;380;22.99;23.40;22.61;23.00;1999.3;0.9;0.8;7;52.45;3.223386;14.74071;218.6723;32.55632;540.3929;787.92;15095.9;;;;41;;;;;;;;;;;
